report_id,case_id,timestamp,subject_person_id,subject_organization_id,observation,source,reliability,confidence
INTEL_01236,,2025-01-03 01:40:25,PERSON_1152,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.67
INTEL_01237,,2024-09-12 13:46:28,PERSON_1132,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.32
INTEL_01238,,2024-06-06 06:41:07,PERSON_0763,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.73
INTEL_01239,,2024-12-08 01:02:01,PERSON_1194,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,high,0.77
INTEL_01240,,2025-08-13 11:21:37,PERSON_0652,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.64
INTEL_01241,,2025-10-26 01:19:50,PERSON_0187,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.34
INTEL_01242,,2024-11-21 15:58:42,PERSON_0661,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.7
INTEL_01243,,2025-09-13 22:33:30,PERSON_0891,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.74
INTEL_01244,,2024-06-17 03:09:37,PERSON_1098,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.58
INTEL_01245,,2025-10-03 12:08:03,PERSON_0166,ORG_0078,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.71
INTEL_01246,,2026-03-29 03:35:16,PERSON_0829,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.94
INTEL_01247,,2024-08-20 20:00:32,PERSON_0737,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.45
INTEL_01248,,2026-05-28 01:24:47,PERSON_0926,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.61
INTEL_01249,,2025-04-05 07:31:54,PERSON_0676,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.45
INTEL_01250,,2024-03-25 23:00:50,PERSON_0886,ORG_0164,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.78
INTEL_01251,,2024-08-24 02:01:55,PERSON_1123,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.67
INTEL_01252,,2026-04-08 03:47:36,PERSON_0872,ORG_0145,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,high,0.91
INTEL_01253,,2026-01-11 00:59:56,PERSON_1068,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.79
INTEL_01254,,2024-06-16 12:12:24,PERSON_0474,ORG_0014,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.41
INTEL_01255,,2025-06-29 10:41:40,PERSON_0308,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.86
INTEL_01256,,2025-05-06 11:26:02,PERSON_0692,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.33
INTEL_01257,,2025-08-31 18:18:19,PERSON_0966,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.64
INTEL_01258,,2024-01-27 23:18:08,PERSON_0835,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.31
INTEL_01259,,2025-11-15 20:30:23,PERSON_0991,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.91
INTEL_01260,,2025-07-23 13:43:14,PERSON_0476,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.57
INTEL_01261,,2024-11-30 21:55:37,PERSON_0279,ORG_0248,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.55
INTEL_01262,,2025-03-27 08:25:53,PERSON_1050,ORG_0052,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.4
INTEL_01263,,2025-11-18 10:28:48,PERSON_0182,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,high,0.81
INTEL_01264,,2025-08-21 20:46:55,PERSON_0172,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.4
INTEL_01265,,2024-05-14 17:02:00,PERSON_0126,ORG_0182,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.35
INTEL_01266,,2025-09-13 06:33:38,PERSON_0145,ORG_0097,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.61
INTEL_01267,,2024-08-16 10:00:28,PERSON_0616,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.54
INTEL_01268,,2024-11-13 11:45:21,PERSON_1339,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.66
INTEL_01269,,2025-08-15 00:50:37,PERSON_0442,ORG_0115,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,high,0.88
INTEL_01270,,2025-01-22 09:18:07,PERSON_0196,ORG_0026,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.53
INTEL_01271,,2026-03-16 06:38:42,PERSON_1346,ORG_0285,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.66
INTEL_01272,,2024-12-14 22:47:49,PERSON_0339,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.55
INTEL_01273,,2025-03-02 00:00:25,PERSON_0550,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.7
INTEL_01274,,2025-10-12 06:38:11,PERSON_0911,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.48
INTEL_01275,,2024-11-25 10:03:56,PERSON_0162,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.45
INTEL_01276,,2024-08-15 00:28:33,PERSON_0787,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.49
INTEL_01277,,2026-03-21 04:21:52,PERSON_0311,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.71
INTEL_01278,,2025-12-21 16:10:57,PERSON_0384,ORG_0241,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.67
INTEL_01279,,2025-05-10 06:46:42,PERSON_1136,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,high,0.81
INTEL_01280,,2024-06-19 23:58:38,PERSON_0936,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.6
INTEL_01281,,2026-04-17 23:52:05,PERSON_0245,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.63
INTEL_01282,,2026-03-23 23:58:30,PERSON_0249,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.42
INTEL_01283,,2024-05-04 22:01:49,PERSON_0295,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.75
INTEL_01284,,2026-05-15 12:28:58,PERSON_1159,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.43
INTEL_01285,,2024-12-27 21:09:00,PERSON_1430,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.62
INTEL_01286,,2026-01-08 04:57:44,PERSON_0795,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.31
INTEL_01287,,2025-02-18 22:50:59,PERSON_1233,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.34
INTEL_01288,,2025-07-07 16:01:01,PERSON_0391,ORG_0163,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.38
INTEL_01289,,2026-06-17 08:37:57,PERSON_0888,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.73
INTEL_01290,,2025-01-25 14:28:01,PERSON_1007,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.41
INTEL_01291,,2024-03-02 16:19:42,PERSON_1456,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.42
INTEL_01292,,2026-06-04 08:14:51,PERSON_0683,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,medium,0.53
INTEL_01293,,2025-11-15 15:27:08,PERSON_0537,ORG_0024,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.36
INTEL_01294,,2025-10-21 15:30:39,PERSON_1465,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.83
INTEL_01295,,2026-05-04 23:29:04,PERSON_0733,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.36
INTEL_01296,,2025-07-21 11:49:40,PERSON_1103,ORG_0044,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.46
INTEL_01297,,2024-10-09 19:58:25,PERSON_0335,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.36
INTEL_01298,,2025-01-11 13:00:03,PERSON_1134,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.52
INTEL_01299,,2024-03-17 03:51:37,PERSON_1166,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.73
INTEL_01300,,2024-06-25 11:01:17,PERSON_1391,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.58
INTEL_01301,,2026-01-18 20:44:30,PERSON_1470,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.67
INTEL_01302,,2025-03-19 03:40:20,PERSON_0145,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,high,0.92
INTEL_01303,,2025-10-26 14:23:28,PERSON_1321,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.43
INTEL_01304,,2026-02-25 14:27:16,PERSON_0364,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.37
INTEL_01305,,2026-06-14 01:49:55,PERSON_0400,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.76
INTEL_01306,,2026-01-02 03:48:02,PERSON_0399,ORG_0082,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.87
INTEL_01307,,2024-01-15 08:56:36,PERSON_1363,ORG_0027,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.36
INTEL_01308,,2026-05-16 00:07:36,PERSON_1436,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.44
INTEL_01309,,2025-08-28 00:07:36,PERSON_0457,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,high,0.84
INTEL_01310,,2024-12-21 17:05:06,PERSON_0331,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.81
INTEL_01311,,2025-12-14 02:05:59,PERSON_1229,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.59
INTEL_01312,,2024-02-02 17:12:52,PERSON_0587,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,high,0.88
INTEL_01313,,2024-04-08 18:44:30,PERSON_0760,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.53
INTEL_01314,,2025-02-09 23:18:29,PERSON_0831,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.56
INTEL_01315,,2024-06-28 05:06:25,PERSON_1109,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.37
INTEL_01316,,2025-09-17 19:47:09,PERSON_0038,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.35
INTEL_01317,,2024-10-17 14:52:59,PERSON_0910,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,high,0.79
INTEL_01318,,2024-02-05 12:03:46,PERSON_0893,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.95
INTEL_01319,,2024-08-16 23:32:35,PERSON_0039,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.65
INTEL_01320,,2026-04-04 18:27:05,PERSON_0318,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.42
INTEL_01321,,2025-02-19 02:40:29,PERSON_1070,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.33
INTEL_01322,,2025-12-04 07:08:02,PERSON_0558,ORG_0253,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.54
INTEL_01323,,2024-04-21 22:01:39,PERSON_1451,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.92
INTEL_01324,,2026-06-08 22:13:23,PERSON_1321,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.51
INTEL_01325,,2025-02-27 09:03:29,PERSON_1306,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,low,0.49
INTEL_01326,,2026-05-21 01:47:10,PERSON_1100,,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,medium,0.74
INTEL_01327,,2024-08-22 09:04:59,PERSON_1160,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,medium,0.66
INTEL_01328,,2025-11-25 02:06:58,PERSON_1478,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,medium,0.61
INTEL_01329,,2024-02-11 07:54:37,PERSON_0931,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,high,0.92
INTEL_01330,,2024-08-20 22:44:35,PERSON_0471,,Source with prior reliable reporting indicates increased contact frequency before an incident.,FIELD_INTELLIGENCE_UNIT,medium,0.71
INTEL_01331,,2024-12-07 20:10:52,PERSON_0289,,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.4
INTEL_01332,,2025-07-06 16:20:26,PERSON_0569,ORG_0115,Low-confidence tip regarding possible involvement in ongoing case activity.,FIELD_INTELLIGENCE_UNIT,low,0.38
INTEL_01333,,2025-09-17 03:25:08,PERSON_0998,,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.35
INTEL_01334,,2024-06-03 09:10:58,PERSON_0369,ORG_0056,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,low,0.34
INTEL_01335,,2024-08-27 00:46:19,PERSON_1356,ORG_0039,Unverified report suggests financial support is being routed through an intermediary.,FIELD_INTELLIGENCE_UNIT,low,0.41
INTEL_01336,,2025-07-21 03:51:00,PERSON_1279,,Field source reports subject was seen meeting with unidentified associates.,FIELD_INTELLIGENCE_UNIT,high,0.91
INTEL_01337,,2026-06-22 15:41:59,PERSON_0934,ORG_0218,Source indicates the subject may be coordinating activities with an associate network.,FIELD_INTELLIGENCE_UNIT,low,0.4
